5,0.3018054
5,0.083575
5,0.2402557
5,0.0994998
5,0.4281903
5,0.1141629
5,0.0752267
5,0.0981916
5,0.0768935
5,0.0712453
6,0.1037688
6,0.1045055
6,0.1071007
6,0.1098182
6,0.3436787
6,0.8876629
6,0.1173661
6,0.2266088
6,0.178914
6,0.2261138
7,0.1170575
7,0.1106592
7,0.1290868
7,0.1144307
7,0.1931168
7,0.1125178
7,0.1094083
7,0.2610387
7,0.1157337
7,0.1069303
8,0.6539861
8,0.2124917
8,0.149615
8,0.1530137
8,0.1676039
8,0.1676581
8,0.1299779
8,0.1250131
8,0.1889709
8,0.1380794
9,0.1712181
9,0.1558821
9,0.1928484
9,0.1232316
9,0.1524751
9,0.1803911
9,0.148781
9,0.1846031
9,0.2782784
9,0.1704088
10,0.2332401
10,0.2634454
10,0.261903
10,0.2890334
10,0.3928006
10,0.3316869
10,0.2277954
10,0.3713386
10,0.2120062
10,0.2184192
11,0.4728174
11,0.5438127
11,0.2940222
11,0.4818615
11,0.5467113
11,0.5532881
11,0.4680837
11,0.5075523
11,0.316254
11,0.3820827
12,0.7751246
12,0.9442939
12,1.0437678
12,0.7320017
12,0.7950183
12,0.7555444
12,0.8115234
12,0.737394
12,0.8368805
12,0.8835412
13,1.0006401
13,1.3798753
13,0.9681003
13,1.2724077
13,1.0942531
13,1.4265963
13,1.2305101
13,1.2042327
13,1.1596284
13,0.9490207
14,1.5619006
14,1.807857
14,2.467699
14,1.2044205
14,1.9582286
14,2.2959906
14,1.2404703
14,1.5373026
14,1.6852644
14,1.1679438
