intra2,intra3,intra4,intra5,inter1,inter2,inter3,runtime,size,inter_num
0.11186808155675529,0.10540812289839571,0.25297274489718763,1.971041584158416,0.14333387665394948,0.14146586287025598,0.4556599009900989,2.321000576019287,5,Intra 5 + Inter 1
0.04250827267225864,0.04482164420455848,0.15915055858984314,1.3372000000000002,0.046322646701192904,0.04750883535661199,0.29187887788778877,4.607850551605225,5,Intra 5 + Inter 2
0.084945279581862,0.08492482610490878,0.21583730094552872,1.5386108910891088,0.013761354353311023,0.013928443900046883,0.15361072607260728,0.16375494003295898,5,Intra 5 + Inter 3
0.05739809073400317,0.05650027466430581,0.18431844812980516,1.4504267326732674,0.0532824601960305,0.05477725541940154,0.30859950495049504,0.07241392135620117,5,Sühr et al. 2019
0.08707470487968735,0.08782572853754453,0.22823744080107405,1.7837,0.05645909518825232,0.05810457805571029,0.3037839933993399,1.8521878719329834,5,Intra 5 + Inter 1
0.06322278186021306,0.0607915040947825,0.18657166465879998,1.3240762376237623,0.02545427497575939,0.025901242460545676,0.21261072607260745,1.1769986152648926,5,Intra 5 + Inter 2
0.07981239874618516,0.07227768562826954,0.2011502630605492,1.7052851485148515,0.027802396784657152,0.0283178758053165,0.2082448844884488,0.18670105934143066,5,Intra 5 + Inter 3
0.03236406878752742,0.03316856504761998,0.13826351908827594,1.1772148514851484,0.001460590463436058,0.0014657055699108176,0.05510000000000015,0.0656437873840332,5,Sühr et al. 2019
0.08856716271455192,0.10017861553979845,0.21531386717861994,1.5677782178217823,0.17116526364823526,0.182068403872088,0.5631531353135313,2.2509331703186035,5,Intra 5 + Inter 1
0.05588403170522225,0.053130681029504315,0.17421999719380066,1.3641722772277227,0.11432565352213236,0.11278806544799502,0.514293399339934,1.9097237586975098,5,Intra 5 + Inter 2
0.03561563301889224,0.03433060323238646,0.14606296681768086,1.162019801980198,0.039530997059598505,0.04044521209724933,0.2630338283828384,0.17673420906066895,5,Intra 5 + Inter 3
0.15967814625967647,0.15563761295445655,0.3066825567339695,2.2964613861386134,0.12451766832555577,0.12285571884850982,0.4283848184818483,0.07715654373168945,5,Sühr et al. 2019
0.13485350068885743,0.13516879739621634,0.2797330793055083,2.2239603960396037,0.0005301103417006126,0.0005291002634394554,0.024615511551155156,0.40129971504211426,5,Intra 5 + Inter 1
0.05037528667318343,0.049939457175860666,0.17350358232198448,1.5251356435643564,0.021841736606354023,0.02219106723030373,0.21481864686468644,1.8101952075958252,5,Intra 5 + Inter 2
0.05326083883323209,0.052767819985669685,0.17910647259088583,1.4066643564356438,0.019678088215607542,0.019973589704485817,0.1873973597359735,0.18320178985595703,5,Intra 5 + Inter 3
0.07730465895074531,0.07097095143535767,0.20278935916924373,1.6337554455445544,0.25177626101438466,0.2494859964033055,0.648103300330033,0.07708883285522461,5,Sühr et al. 2019
0.05262856215977152,0.04939149656105442,0.16945207560067632,1.3515633663366338,0.017572308841444895,0.017818882268228142,0.16472970297029677,2.569796562194824,5,Intra 5 + Inter 1
0.055995243720248555,0.05635806499641133,0.17737813312277456,1.2625732673267325,0.12091923068320504,0.1193002294595687,0.44248564356435616,1.5349924564361572,5,Intra 5 + Inter 2
0.0426438738929418,0.04292129330149245,0.16412209903701863,1.331762376237624,0.017113709770496394,0.017350091174197724,0.18250247524752483,0.11768412590026855,5,Intra 5 + Inter 3
0.07156729550180338,0.06608289626075635,0.19590171662933994,1.6035861386138608,0.2377256923808999,0.23540597363962146,0.7257811881188116,0.08934831619262695,5,Sühr et al. 2019
0.06349857538695174,0.05734246425174536,0.17407436257829412,1.5182089108910888,0.023552429595015273,0.023946804114805043,0.1944691419141914,1.6469755172729492,5,Intra 5 + Inter 1
0.068847959751509,0.08227902359406473,0.18963377956993172,1.6590762376237622,0.06128810495807152,0.06317426287873773,0.35097871287128724,0.8729522228240967,5,Intra 5 + Inter 2
0.06829304011935826,0.06943492729926373,0.20627084435636706,1.6960693069306931,0.07829683046223324,0.08113969520811232,0.3662953795379539,0.14424920082092285,5,Intra 5 + Inter 3
0.065791239399266,0.06698368895015122,0.19244385829944685,1.4183762376237623,0.0006154994405229708,0.0006168687096182734,0.034587458745874544,0.07335495948791504,5,Sühr et al. 2019
0.06692920092695881,0.06395223748514196,0.19703494549170902,1.5551267326732676,0.07878885276931724,0.08166187695938132,0.3913727722772278,1.024115800857544,5,Intra 5 + Inter 1
0.08658906458139302,0.09517054186553167,0.2251103871398714,1.5802227722772277,0.14837881669234776,0.15687051359673054,0.4924438943894388,4.141949892044067,5,Intra 5 + Inter 2
0.07090142973078835,0.06749352337965571,0.1999652901366942,1.7023841584158417,0.16329123377258092,0.17332950564931193,0.5023810231023105,0.19670510292053223,5,Intra 5 + Inter 3
0.061498648291859595,0.05813600753394762,0.18584928366680561,1.546969306930693,0.0856729706116417,0.08452440969533992,0.37134455445544556,0.07273721694946289,5,Sühr et al. 2019
0.025613987391284666,0.026340239232821326,0.12279177326202381,1.1085910891089108,0.026772181299851816,0.026495518935901463,0.23818712871287118,1.974658489227295,5,Intra 5 + Inter 1
0.10142858784339559,0.11388931246007525,0.23990203751226005,1.8179247524752473,0.015580474507228576,0.015447303415331098,0.15273646864686452,1.1300761699676514,5,Intra 5 + Inter 2
0.08988596433910034,0.08251394123348951,0.21791461387639233,1.6729990099009897,0.09395190962059546,0.09782153544711086,0.4181793729372938,0.18657803535461426,5,Intra 5 + Inter 3
0.07018630188748942,0.06327455177892401,0.18412177948018185,1.6127722772277227,0.06295494679541513,0.06492739800049169,0.31271287128712877,0.09996438026428223,5,Sühr et al. 2019
